,ID,avg_rating,rating_count
1870,276498,7.117323272214387,709
1871,154443,6.320781382228491,709
1872,47055,6.900450874471086,709
1873,32441,6.078745762711865,708
1874,231484,6.984450720338983,708
1875,243430,6.9736822033898305,708
1876,296,6.675145332390382,707
1877,187653,6.849959123055162,707
1878,170771,7.309433569405099,706
1879,169318,6.783757790368272,706
1880,156776,6.935779036827196,706
1881,1419,5.933418496453901,705
1882,147768,5.754326241134752,705
1883,222,5.941346042553192,705
1884,35248,6.253237215909092,704
1885,153999,5.909359375,704
1886,276042,7.1147532670454545,704
1887,19996,6.602806543385491,703
1888,91534,5.90252347083926,703
1889,12004,5.838296752136752,702
1890,15954,6.605502857142857,700
1891,76150,6.713491428571429,700
1892,3154,6.1815522000000005,700
1893,223740,6.411244163090129,699
1894,701,6.820447210300428,699
1895,272427,7.144885550786838,699
1896,144189,7.557135687679084,698
1897,187680,6.717207020057306,698
1898,29308,6.177369627507163,698
1899,2961,6.861213773314203,697
1900,166857,7.298077474892397,697
1901,172931,6.797331420373027,697
1902,1491,6.519241606886657,697
1903,223,6.724828493543759,697
1904,163920,5.98097040229885,696
1905,154301,6.4940330459770115,696
1906,285265,7.090196781609196,696
1907,226520,7.418371223021583,695
1908,302524,7.043453237410072,695
1909,195162,6.766444604316547,695
1910,118705,6.577793948126801,694
1911,258308,6.540671469740634,694
1912,306481,7.381345821325649,694
1913,79131,6.311487031700287,694
1914,183571,6.77955619047619,693
1915,240567,6.883290043290043,693
1916,6795,6.03348165945166,693
1917,280789,6.508716464646464,693
1918,146910,7.3427672005772004,693
1919,27172,6.328470418470419,693
1920,37231,6.591673410404624,692
1921,126996,6.477937384393064,692
1922,118536,6.590796387283238,692
1923,25584,6.313936324167873,691
1924,5767,6.061024544138928,691
1925,254713,6.937934399421129,691
1926,257066,6.666003617945007,691
1927,131891,6.2556243768115944,690
1928,111105,6.744956521739131,690
1929,333,5.130464441219158,689
1930,197405,6.977047895500725,689
1931,118497,6.418925979680697,689
1932,146791,7.1553991291727135,689
1933,199793,6.916023289665211,687
1934,262477,6.402074235807861,687
1935,65200,6.209650145772594,686
1936,346703,6.872032069970845,686
1937,75212,6.651005830903791,686
1938,196526,7.299613620437957,685
1939,18723,5.381474452554745,685
1940,27940,5.7283678832116784,685
1941,6955,6.119483918128655,684
1942,5576,5.821863055555555,684
1943,16,6.708156046852123,683
1944,285192,7.595246456808199,683
1945,154634,6.0618795888399415,681
1946,248158,6.677541556534509,681
1947,137031,6.471610866372981,681
1948,244918,7.180864904552129,681
1949,184522,5.968698972099854,681
1950,147,6.610114963289281,681
1951,158340,6.448089574155654,681
1952,229,6.03172496328928,681
1953,586,7.394852676470588,680
1954,963,6.058401955882353,680
1955,1116,6.587255441176471,680
1956,168917,6.86905941089838,679
1957,280453,7.139883063328424,679
1958,11634,5.160898379970545,679
1959,338,6.65225854197349,679
1960,180231,6.307411504424779,678
1961,152470,6.818301329394386,677
1962,192,6.160513565088757,676
1963,10799,3.6013313609467454,676
1964,234621,6.83185650887574,676
1965,185196,6.337744696296297,675
1966,244191,6.9330553037037035,675
1967,228,4.76113946587537,674
1968,9441,6.419651872213968,673
1969,256952,7.450856849925706,673
1970,1038,5.892338469539376,673
1971,13286,5.919076300148588,673
1972,59753,6.726326041666666,672
1973,19419,5.9643890327380955,672
1974,216201,6.758412816691506,671
1975,5795,6.45115001490313,671
1976,68247,6.511160895522387,670
1977,941,5.942544776119403,670
1978,166286,6.413348281016442,669
1979,368,6.148288161434977,669
1980,9202,5.677324364723468,669
1981,247,6.3397944245142,669
1982,284584,6.921174887892376,669
1983,30932,6.210801943198804,669
1984,2122,6.556233218562874,668
1985,31506,6.048652694610778,668
1986,160018,6.821520958083832,668
